"Nr okręgu";"Nr listy";"Pozycja na liście";"Nazwisko i imiona";"Nazwa komitetu";"Płeć";"Zawód";"Miejsce zamieszkania";"TERYT m. z.";"Gmina m. z.";"Przynależność do partii";"Poparcie";"Liczba głosów";"Procent głosów oddanych na listę";"Procent głosów oddanych w okręgu";"Czy uzyskał mandat"
12;1;3;"Ryszard Jerzy PETRU";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"poseł na Sejm RP";"Warszawa";"146516";"Wilanów";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";11822;"21,08";"1,03";"Nie"
12;1;4;"Marcin Krzysztof OSZAŃCA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"urzędnik samorządowy";"Skarbiszowice";"160912";"gm. Tułowice";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";2553;"4,55";"0,22";"Nie"
12;1;5;"Magdalena Anna ZIUBRAK";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"specjalista ds. zintegrowanych systemów zarządzania";"Dzierżoniów";"020202";"m. Dzierżoniów";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";2239;"3,99";"0,20";"Nie"
12;1;6;"Joanna Barbara BRONOWICKA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"kierownik podmiotu leczniczego";"Jarząbkowice";"021801";"gm. Kostomłoty";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";2667;"4,76";"0,23";"Nie"
12;1;7;"Arkadiusz Paweł ROJEWSKI";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"politolog";"Głogów";"020301";"m. Głogów";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";968;"1,73";"0,08";"Nie"
12;1;8;"Edyta Barbara PAWŁOWSKA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"dyrektor szkoły";"Domaradz";"160603";"gm. Pokój";"nie należy do partii politycznej";"";1469;"2,62";"0,13";"Nie"
12;1;9;"Piotr Paweł FITOWSKI";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"inżynier automatyki i robotyki";"Biała Nyska";"160705";"gm. Nysa";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";1899;"3,39";"0,17";"Nie"
12;1;10;"Karolina HOŁOWNIA-TWARDOWSKA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"fizjoterapeutka";"Oława";"021501";"m. Oława";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";8686;"15,49";"0,76";"Nie"
12;2;1;"Stanisław TYSZKA";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"wykładowca akademicki";"Warszawa";"146506";"Ochota";"członek partii politycznej: Nowa Nadzieja";"";78954;"58,87";"6,89";"Tak"
12;2;2;"Marta Anna CZECH";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"chemik";"Wrocław";"026401";"m. Wrocław";"członek partii politycznej: Konfederacja Korony Polskiej";"";24299;"18,12";"2,12";"Nie"
12;2;3;"Maciej Janusz PIOTROWSKI";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"doradca podatkowy";"Głogów";"020301";"m. Głogów";"członek partii politycznej: Ruch Narodowy";"";3741;"2,79";"0,33";"Nie"
12;2;4;"Grzegorz Adam PŁACZEK";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Kobiór";"241002";"gm. Kobiór";"nie należy do partii politycznej";"";8927;"6,66";"0,78";"Nie"
12;2;5;"Aleksandra Maria KIEPURA";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"przedsiębiorca";"Nysa";"160705";"gm. Nysa";"nie należy do partii politycznej";"";2691;"2,01";"0,23";"Nie"
12;2;6;"Ryszard Jakub WILK";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Biała Niżna";"121004";"gm. Grybów";"członek partii politycznej: Nowa Nadzieja";"";7748;"5,78";"0,68";"Nie"
12;2;7;"Paulina Joanna KLIMEK";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"przedsiębiorca";"Szczecin";"326201";"m. Szczecin";"nie należy do partii politycznej";"";2591;"1,93";"0,23";"Nie"
12;2;8;"Ryszard Stanisław SKAWIŃSKI";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Opole";"166101";"m. Opole";"nie należy do partii politycznej";"";1264;"0,94";"0,11";"Nie"
12;2;9;"Dorota Elżbieta WĘGRZYN";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"operator urządzeń produkcyjnych";"Grębocice";"021603";"gm. Grębocice";"członek partii politycznej: Nowa Nadzieja";"";1590;"1,19";"0,14";"Nie"
12;2;10;"Robert Sebastian GRZECHNIK";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Wrocław";"026401";"m. Wrocław";"członek partii politycznej: Nowa Nadzieja";"";2317;"1,73";"0,20";"Nie"
12;3;1;"Oskar Przemysław KIDA";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Mężczyzna";"prawnik";"Warszawa";"146512";"Ursus";"członek partii politycznej: Bezpartyjni Samorządowcy";"";3505;"25,07";"0,31";"Nie"
12;3;2;"Justyna Magdalena WALKER";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Kobieta";"specjalista z dziedziny prawa";"Świebodzice";"021902";"m. Świebodzice";"nie należy do partii politycznej";"";3349;"23,95";"0,29";"Nie"
12;3;3;"Mateusz Robert KASPRZAK";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Mężczyzna";"specjalista do spraw public relations";"Lubań";"021001";"m. Lubań";"nie należy do partii politycznej";"";1250;"8,94";"0,11";"Nie"
12;3;4;"Damian Arkadiusz CHAŁOŃ";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Mężczyzna";"specjalista do spraw logistyki";"Lubin";"021101";"m. Lubin";"nie należy do partii politycznej";"";601;"4,30";"0,05";"Nie"
12;3;5;"Sergiusz BUKOWSKI";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Mężczyzna";"pośrednik w obrocie nieruchomościami";"Wyki";"301205";"gm. Rozdrażew";"nie należy do partii politycznej";"";576;"4,12";"0,05";"Nie"
12;3;6;"Sylwia Maria ZAKRZEWSKA";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Kobieta";"pracownik administracji publicznej";"Olsztyn";"286201";"m. Olsztyn";"nie należy do partii politycznej";"";1281;"9,16";"0,11";"Nie"
12;3;7;"Marzena Joanna TOMASZCZAK";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Kobieta";"pedagog";"Przemiłów";"022307";"gm. Sobótka";"nie należy do partii politycznej";"";500;"3,58";"0,04";"Nie"
12;3;8;"Krzysztof Andrzej KASPEREK";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Mężczyzna";"nauczyciel kształcenia zawodowego";"Pisarzowice";"160503";"gm. Strzeleczki";"nie należy do partii politycznej";"";532;"3,81";"0,05";"Nie"
12;3;9;"Alicja DROBISZ";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Kobieta";"nauczyciel kształcenia zawodowego";"Opole";"166101";"m. Opole";"nie należy do partii politycznej";"";1127;"8,06";"0,10";"Nie"
12;3;10;"Katarzyna Marta ZAJDEL";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Kobieta";"nauczyciel";"Lubań";"021001";"m. Lubań";"nie należy do partii politycznej";"";1260;"9,01";"0,11";"Nie"
12;4;1;"Norbert Jerzy CZARNEK";"KOMITET WYBORCZY POLEXIT";"Mężczyzna";"programista aplikacji";"Kraków";"126101";"m. Kraków";"członek partii politycznej: Kongres Nowej Prawicy";"";1324;"45,11";"0,12";"Nie"
12;4;2;"Roksana Natalia SURMIAK";"KOMITET WYBORCZY POLEXIT";"Kobieta";"specjalista administracji publicznej";"Wałbrzych";"026501";"m. Wałbrzych";"członek partii politycznej: PolExit";"";274;"9,34";"0,02";"Nie"
12;4;3;"Krzysztof KUCHARSKI";"KOMITET WYBORCZY POLEXIT";"Mężczyzna";"telemonter";"Mysłowice";"247001";"m. Mysłowice";"nie należy do partii politycznej";"";256;"8,72";"0,02";"Nie"
12;4;4;"Magdalena Stanisława TELESIEWICZ";"KOMITET WYBORCZY POLEXIT";"Kobieta";"technik żywienia i usług gastronomicznych";"Boguszów-Gorce";"022101";"m. Boguszów-Gorce";"nie należy do partii politycznej";"";141;"4,80";"0,01";"Nie"
12;4;5;"Dariusz Andrzej SKÓRA";"KOMITET WYBORCZY POLEXIT";"Mężczyzna";"politolog";"Dąbrowa Górnicza";"246501";"m. Dąbrowa Górnicza";"nie należy do partii politycznej";"";165;"5,62";"0,01";"Nie"
12;4;6;"Lidia Anna GIL-SOBCZYK";"KOMITET WYBORCZY POLEXIT";"Kobieta";"nauczyciel przedmiotu w szkole podstawowej";"Boguszów-Gorce";"022101";"m. Boguszów-Gorce";"nie należy do partii politycznej";"";129;"4,40";"0,01";"Nie"
12;4;7;"Mariusz Melchior GRUDZIEŃ";"KOMITET WYBORCZY POLEXIT";"Mężczyzna";"rolnik upraw mieszanych";"Łyszkowice";"121401";"gm. Koniusza";"nie należy do partii politycznej";"";129;"4,40";"0,01";"Nie"
12;4;8;"Jolanta Maria MAJCHROWSKA";"KOMITET WYBORCZY POLEXIT";"Kobieta";"nauczyciel przedszkola";"Dąbrowa Górnicza";"246501";"m. Dąbrowa Górnicza";"nie należy do partii politycznej";"";92;"3,13";"0,01";"Nie"
12;4;9;"Mariola Stanisława SZATAN";"KOMITET WYBORCZY POLEXIT";"Kobieta";"inżynier mechanik - środki transportu";"Olkusz";"121205";"gm. Olkusz";"nie należy do partii politycznej";"";262;"8,93";"0,02";"Nie"
12;4;10;"Rafał Włodzimierz BŁOŃSKI";"KOMITET WYBORCZY POLEXIT";"Mężczyzna";"technik handlowiec";"Bolęcin";"142011";"gm. Sochocin";"nie należy do partii politycznej";"";163;"5,55";"0,01";"Nie"
12;5;1;"Bogdan Andrzej ZDROJEWSKI";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Mężczyzna";"kulturoznawca";"Wrocław";"026401";"m. Wrocław";"członek partii politycznej: Platforma Obywatelska RP";"";310544;"65,17";"27,11";"Tak"
12;5;2;"Andrzej BUŁA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Mężczyzna";"nauczyciel";"Kluczbork";"160402";"gm. Kluczbork";"członek partii politycznej: Platforma Obywatelska RP";"";65967;"13,84";"5,76";"Tak"
12;5;3;"Sylwia Alina BIELAWSKA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Kobieta";"nauczycielka";"Wałbrzych";"026501";"m. Wałbrzych";"nie należy do partii politycznej";"";30995;"6,51";"2,71";"Nie"
12;5;4;"Danuta JAZŁOWIECKA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Kobieta";"inżynier budownictwa";"Opole";"166101";"m. Opole";"członek partii politycznej: Platforma Obywatelska RP";"";17193;"3,61";"1,50";"Nie"
12;5;5;"Jarosław DUDA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Mężczyzna";"socjolog";"Wrocław";"026401";"m. Wrocław";"członek partii politycznej: Platforma Obywatelska RP";"";15496;"3,25";"1,35";"Nie"
12;5;6;"Emilian Stanisław BERA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Mężczyzna";"samorządowiec";"Jawor";"020501";"m. Jawor";"członek partii politycznej: Platforma Obywatelska RP";"";6466;"1,36";"0,56";"Nie"
12;5;7;"Piotr Daniel DRZEWIECKI";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Mężczyzna";"fizyk atmosfery";"Wrocław";"026401";"m. Wrocław";"członek partii politycznej: Zieloni";"";5867;"1,23";"0,51";"Nie"
12;5;8;"Edyta Jolanta OWCZAREK-PRĘDA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Kobieta";"inżynier ochrony środowiska";"Głogów";"020301";"m. Głogów";"członek partii politycznej: Platforma Obywatelska RP";"";3421;"0,72";"0,30";"Nie"
12;5;9;"Urszula OSIPIŃSKA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Kobieta";"pracownik biurowy";"Jasienica Dolna";"160704";"gm. Łambinowice";"nie należy do partii politycznej";"";2270;"0,48";"0,20";"Nie"
12;5;10;"Anna Maria ŻABSKA";"KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA";"Kobieta";"europeistka";"Wałbrzych";"026501";"m. Wałbrzych";"nie należy do partii politycznej";"";18260;"3,83";"1,59";"Nie"
12;6;1;"Krzysztof Jan ŚMISZEK";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Mężczyzna";"adwokat";"Warszawa";"146506";"Ochota";"członek partii politycznej: Nowa Lewica";"";70363;"69,42";"6,14";"Tak"
12;6;2;"Anna Maria KOŁODZIEJ";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Kobieta";"ekonomistka";"Wrocław";"026401";"m. Wrocław";"członek partii politycznej: Nowa Lewica";"";7334;"7,24";"0,64";"Nie"
12;6;3;"Marta Magdalena STOŻEK";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Kobieta";"specjalistka do spraw zarządzania";"Oborniki Śląskie";"022001";"gm. Oborniki Śląskie";"członek partii politycznej: Lewica Razem";"";9035;"8,91";"0,79";"Nie"
12;6;4;"Małgorzata Helena SEKUŁA-SZMAJDZIŃSKA";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Kobieta";"senatorka";"Warszawa";"146516";"Wilanów";"członek partii politycznej: Nowa Lewica";"";4228;"4,17";"0,37";"Nie"
12;6;5;"Paweł Jan KAMPA";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Mężczyzna";"politolog";"Tarnów Opolski";"160911";"gm. Tarnów Opolski";"członek partii politycznej: Nowa Lewica";"";890;"0,88";"0,08";"Nie"
12;6;6;"Beata Małgorzata MOSKAL-SŁANIEWSKA";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Kobieta";"dziennikarka";"Świdnica";"021901";"m. Świdnica";"członek partii politycznej: Nowa Lewica";"";1257;"1,24";"0,11";"Nie"
12;6;7;"Robert MAŚLAK";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Mężczyzna";"biolog";"Wrocław";"026401";"m. Wrocław";"członek partii politycznej: Nowa Lewica";"";3726;"3,68";"0,33";"Nie"
12;6;8;"Dorota Jadwiga PAWNUK";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Kobieta";"prawnik";"Nowolesie";"021704";"gm. Strzelin";"nie należy do partii politycznej";"";1279;"1,26";"0,11";"Nie"
12;6;9;"Katarzyna Elżbieta LUBINIECKA-RÓŻYŁO";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Kobieta";"dziennikarka";"Wrocław";"026401";"m. Wrocław";"członek partii politycznej: Nowa Lewica";"";1314;"1,30";"0,11";"Nie"
12;6;10;"Arkadiusz SIKORA";"KOALICYJNY KOMITET WYBORCZY LEWICA";"Mężczyzna";"ekonomista";"Oleśnica";"021401";"m. Oleśnica";"członek partii politycznej: Nowa Lewica";"";1936;"1,91";"0,17";"Nie"
12;7;1;"Anna Elżbieta ZALEWSKA";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Kobieta";"parlamentarzysta";"Świebodzice";"021902";"m. Świebodzice";"członek partii politycznej: Prawo i Sprawiedliwość";"";108305;"30,04";"9,45";"Tak"
12;7;2;"Beata Agnieszka KEMPA";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Kobieta";"parlamentarzysta";"Syców";"021407";"gm. Syców";"członek partii politycznej: Suwerenna Polska";"";86395;"23,96";"7,54";"Nie"
12;7;3;"Michał Paweł DWORCZYK";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"polityk";"Warszawa";"146510";"Śródmieście";"członek partii politycznej: Prawo i Sprawiedliwość";"";123908;"34,37";"10,82";"Tak"
12;7;4;"Kamil BORTNICZUK";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"prawnik";"Głuchołazy";"160701";"gm. Głuchołazy";"członek partii politycznej: Prawo i Sprawiedliwość";"";15902;"4,41";"1,39";"Nie"
12;7;5;"Agnieszka Anna SOIN";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Kobieta";"parlamentarzysta";"Warszawa";"146510";"Śródmieście";"członek partii politycznej: Prawo i Sprawiedliwość";"";8667;"2,40";"0,76";"Nie"
12;7;6;"Szymon Marek POGODA";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"parlamentarzysta";"Bolesławiec";"020101";"m. Bolesławiec";"członek partii politycznej: Prawo i Sprawiedliwość";"";5268;"1,46";"0,46";"Nie"
12;7;7;"Grzegorz PECZKIS";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"nauczyciel akademicki";"Kędzierzyn-Koźle";"160301";"m. Kędzierzyn-Koźle";"członek partii politycznej: Prawo i Sprawiedliwość";"";1844;"0,51";"0,16";"Nie"
12;7;8;"Krzysztof Stanisław MRÓZ";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"ekonomista";"Jelenia Góra";"026101";"m. Jelenia Góra";"członek partii politycznej: Prawo i Sprawiedliwość";"";3741;"1,04";"0,33";"Nie"
12;7;9;"Krzysztof Marek DOMAGAŁA";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Mężczyzna";"mechanik";"Łazy Małe";"021302";"gm. Krośnice";"członek partii politycznej: Prawo i Sprawiedliwość";"";2914;"0,81";"0,25";"Nie"
12;7;10;"Iwona POROWSKA";"KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ";"Kobieta";"menedżer";"Opole";"166101";"m. Opole";"członek partii politycznej: Prawo i Sprawiedliwość";"";3614;"1,00";"0,32";"Nie"
13;1;1;"Michał Tomasz KAMIŃSKI";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"politolog";"Józefów";"141701";"m. Józefów";"członek partii politycznej: Unia Europejskich Demokratów";"";19490;"44,11";"2,57";"Nie"
13;1;2;"Maja Ewa NOWAK";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"parlamentarzysta";"Bytom Odrzański";"080402";"gm. Bytom Odrzański";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";7020;"15,89";"0,92";"Nie"
13;1;3;"Jarosław Michał RZEPA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"inżynier ogrodnictwa";"Szczecin";"326201";"m. Szczecin";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";6500;"14,71";"0,86";"Nie"
13;1;4;"Ernest Henryk CIĘŻKOWSKI";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"student";"Szczecin";"326201";"m. Szczecin";"nie należy do partii politycznej";"";704;"1,59";"0,09";"Nie"
13;1;5;"Helena Maria RUDZIS-GRUCHAŁA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"ekonomistka";"Czernin";"320802";"gm. Dygowo";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1893;"4,28";"0,25";"Nie"
13;1;6;"Agnieszka Bożena SŁAWIAK";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"nauczyciel osób z niepełnosprawnością intelektualną";"Lubniewice";"080702";"gm. Lubniewice";"nie należy do partii politycznej";"";1993;"4,51";"0,26";"Nie"
13;1;7;"Jolanta STARZEWSKA";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Kobieta";"wyższy urzędnik samorządowy";"Świebodzin";"080805";"gm. Świebodzin";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1680;"3,80";"0,22";"Nie"
13;1;8;"Tomasz SIEMIŃSKI";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"prezes";"Zielona Góra";"086201";"m. Zielona Góra";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";1174;"2,66";"0,15";"Nie"
13;1;9;"Cezary Piotr PAKULSKI";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"lekarz";"Szczecin";"326201";"m. Szczecin";"członek partii politycznej: Polska 2050 Szymona Hołowni";"";2293;"5,19";"0,30";"Nie"
13;1;10;"Łukasz PORYCKI";"KOALICYJNY KOMITET WYBORCZY TRZECIA DROGA POLSKA 2050 SZYMONA HOŁOWNI - POLSKIE STRONNICTWO LUDOWE";"Mężczyzna";"wyższy urzędnik samorządowy";"Zielona Góra";"086201";"m. Zielona Góra";"członek partii politycznej: Polskie Stronnictwo Ludowe";"";1443;"3,27";"0,19";"Nie"
13;2;1;"Magdalena SOSNOWSKA";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"ekonomista";"Szczecin";"326201";"m. Szczecin";"członek partii politycznej: Ruch Narodowy";"";37659;"53,69";"4,96";"Nie"
13;2;2;"Marcin Bartosz SOWIŃSKI";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"lekarz";"Pucice";"320402";"gm. Goleniów";"członek partii politycznej: Konfederacja Korony Polskiej";"";14825;"21,14";"1,95";"Nie"
13;2;3;"Dariusz OLECH";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"diagnosta laboratoryjny";"Szczecin";"326201";"m. Szczecin";"członek partii politycznej: Nowa Nadzieja";"";4625;"6,59";"0,61";"Nie"
13;2;4;"Urszula BAGDZIŃSKA";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"nauczyciel";"Dobra";"321101";"gm. Dobra (Szczecińska)";"członek partii politycznej: Polska Jest Jedna";"";2429;"3,46";"0,32";"Nie"
13;2;5;"Andrzej Mariusz SULAWIAK";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"zarządzający przedsiębiorstwem";"Pilchowo";"321104";"gm. Police";"nie należy do partii politycznej";"";978;"1,39";"0,13";"Nie"
13;2;6;"Aleksandra Zofia TERESIŃSKA";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"zarządzający przedsiębiorstwem";"Myśliborki";"321204";"gm. Przelewice";"członek partii politycznej: Nowa Nadzieja";"";1113;"1,59";"0,15";"Nie"
13;2;7;"Jakub Bogusław JAGIEŁŁO";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"programista aplikacji";"Kłodawa";"080104";"gm. Kłodawa";"członek partii politycznej: Nowa Nadzieja";"";2397;"3,42";"0,32";"Nie"
13;2;8;"Izabela JABŁOŃSKA";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Kobieta";"gospodyni domowa";"Warnowo";"320706";"gm. Wolin";"członek partii politycznej: Ruch Narodowy";"";1640;"2,34";"0,22";"Nie"
13;2;9;"Łukasz PODOLSKI";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"marynarz żeglugi śródlądowej";"Wolin";"320706";"gm. Wolin";"członek partii politycznej: Ruch Narodowy";"";2292;"3,27";"0,30";"Nie"
13;2;10;"Marcin SYGUTOWSKI";"KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ";"Mężczyzna";"przedsiębiorca";"Brzeźnica";"081003";"gm. Brzeźnica";"członek partii politycznej: Ruch Narodowy";"";2180;"3,11";"0,29";"Nie"
13;3;1;"Krzysztof ŁOPATOWSKI";"KOMITET WYBORCZY WYBORCÓW BEZPARTYJNI SAMORZĄDOWCY-NORMALNA POLSKA W NORMALNEJ EUROPIE";"Mężczyzna";"adwokat";"Gorzów Wielkopolski";"086101";"m. Gorzów Wielkopolski";"nie należy do partii politycznej";"";2319;"31,88";"0,31";"Nie"
